track_id,frame,center_x,center_y
4146,-1,516,291
4146,-1,449,296
4147,-1,517,280
4148,-1,517,293
4151,-1,516,291
4151,-1,449,299
4152,-1,516,275
4153,-1,516,291
4153,-1,447,297
4154,-1,516,292
4154,-1,447,300
4155,-1,516,284
4159,-1,516,285
4160,-1,516,285
4161,-1,516,288
4162,-1,516,291
4163,-1,515,271
4165,-1,516,294
4166,-1,516,294
4167,-1,517,291
4168,-1,516,293
4169,-1,516,296
4172,-1,516,284
4173,-1,516,284
4174,-1,516,289
4175,-1,514,288
4176,-1,516,296
4176,-1,578,271
4177,-1,516,290
4177,-1,450,293
4178,-1,516,293
4178,-1,449,294
4179,-1,516,289
4180,-1,515,293
4181,-1,515,293
4182,-1,516,281
4183,-1,516,290
4184,-1,516,287
4185,-1,516,287
4186,-1,516,295
4190,-1,515,292
4190,-1,448,295
4193,-1,515,290
4194,-1,515,290
4196,-1,515,292
4196,-1,447,295
4199,-1,516,291
4199,-1,448,296
4200,2057,517,287
4200,-1,449,295
4201,-1,516,288
4201,-1,448,295
4202,-1,518,280
4202,-1,449,293
4203,-1,517,286
4204,2057,516,286
4205,2057,516,286
4207,-1,517,292
4207,-1,439,294
4208,-1,516,289
4211,-1,449,293
4211,-1,516,284
4212,-1,517,273
4215,-1,517,272
4216,-1,517,272
4217,-1,516,290
4218,-1,517,282
4219,-1,516,288
4220,-1,516,288
4221,-1,515,275
4221,-1,448,294
4222,-1,516,274
4223,-1,517,284
4223,-1,449,296
4225,-1,516,291
4225,-1,447,294
4226,-1,517,279
4226,-1,447,296
4227,-1,516,286
4227,-1,448,295
4229,-1,516,288
4229,-1,449,295
4230,-1,516,288
4230,-1,449,295
4231,-1,516,286
4231,-1,448,294
4232,-1,517,294
4233,-1,448,295
4233,-1,517,273
4234,-1,516,286
4235,-1,449,291
4236,-1,517,282
4236,-1,449,291
4237,-1,516,294
4237,-1,448,296
4238,-1,449,294
4238,-1,517,277
4239,-1,517,288
4240,-1,516,289
4240,-1,449,294
4241,-1,516,289
4241,-1,449,294
4242,-1,517,292
4242,-1,496,256
4243,-1,516,288
4244,-1,516,288
4246,-1,517,292
4246,-1,448,296
4247,-1,515,294
4247,-1,449,296
4248,-1,517,293
4248,-1,449,297
4249,-1,516,295
4250,-1,517,293
4251,-1,517,293
4252,-1,517,291
4252,-1,449,297
4253,-1,516,295
4254,-1,516,291
4255,-1,516,294
4255,-1,448,296
4256,-1,516,294
4256,-1,448,296
4257,-1,516,292
4258,-1,517,295
4258,-1,450,297
4259,-1,516,297
4260,-1,516,293
4260,-1,449,295
4261,-1,449,295
4261,-1,514,295
4264,-1,515,288
4265,-1,513,295
4266,-1,512,293
4267,-1,512,293
4268,2057,510,271
4270,-1,513,291
4271,-1,513,291
4272,-1,514,291
4275,-1,515,273
4275,-1,449,289
4276,-1,515,289
4276,-1,447,289
4277,-1,515,287
4277,-1,450,289
4278,-1,515,287
4278,-1,450,289
4279,-1,515,278
4280,-1,514,288
4280,-1,449,290
4281,-1,515,283
4283,-1,450,276
4283,-1,514,278
4290,-1,515,271
4291,-1,515,293
4294,-1,449,295
4294,-1,516,278
4295,-1,449,295
4295,-1,516,278
4297,-1,515,269
4298,-1,516,273
4299,-1,516,266
4300,-1,516,266
4302,-1,514,270
4302,-1,446,295
4303,-1,516,280
4304,-1,516,280
4305,-1,516,274
4305,-1,445,292
4307,-1,515,292
4308,-1,515,292
4309,-1,515,294
4309,-1,450,295
4310,-1,515,275
4311,-1,516,275
4314,-1,516,275
4315,-1,516,275
4316,-1,514,291
4318,-1,516,267
4319,-1,516,267
4320,-1,450,295
4320,-1,515,296
4321,-1,515,293
4322,-1,515,296
4323,-1,450,296
4326,-1,516,275
4327,-1,516,275
4328,-1,450,296
4329,-1,515,293
4330,-1,516,282
4333,-1,449,293
4334,-1,449,293
4335,-1,516,290
4339,-1,515,286
4340,-1,515,286
4372,-1,449,290
4375,-1,515,292
4376,-1,515,292
4382,-1,450,291
4382,-1,515,260
4383,-1,515,290
4383,-1,449,291
4384,-1,515,290
4385,-1,516,290
4385,-1,449,289
4386,2057,516,265
4387,-1,517,266
4387,-1,449,291
4388,-1,515,291
4388,-1,449,291
4389,-1,515,291
4389,-1,449,291
4390,-1,517,270
4391,368,516,288
4392,-1,516,292
4393,-1,517,295
4394,-1,517,295
4396,-1,516,267
4397,-1,516,291
4397,-1,447,297
4400,-1,516,290
4401,-1,516,283
4402,-1,516,283
4403,-1,516,292
4403,-1,449,295
4404,-1,515,288
4405,-1,516,292
4405,-1,448,294
4406,-1,517,279
4425,-1,516,287
4426,-1,516,287
4437,-1,517,280
4438,-1,517,280
4439,-1,516,291
4440,-1,516,267
4441,-1,516,267
4442,-1,516,286
4442,-1,449,293
4443,-1,516,286
4443,-1,449,293
4447,-1,517,290
4448,-1,516,292
4449,-1,516,286
4449,-1,448,294
4450,-1,516,286
4450,-1,448,294
4453,-1,514,291
4454,-1,514,291
4455,-1,516,277
4456,-1,516,291
4457,-1,516,291
4457,-1,448,295
4460,-1,516,283
4460,-1,449,292
4461,-1,516,269
4462,-1,516,276
4462,-1,446,295
4463,-1,448,293
4464,-1,448,293
4465,-1,515,287
4466,-1,448,293
4466,-1,515,289
4467,-1,516,293
4468,-1,516,293
4469,-1,517,291
4471,-1,451,289
4471,-1,516,278
4472,-1,516,291
4473,-1,514,269
4474,-1,514,269
4475,-1,449,294
4475,-1,516,293
4478,-1,517,283
4479,-1,516,275
4479,-1,448,290
4480,-1,516,284
4480,-1,447,293
4481,-1,515,280
4481,-1,448,293
4482,-1,515,280
4482,-1,448,293
4485,-1,516,290
4485,-1,448,294
4486,-1,515,282
4487,-1,517,275
4488,-1,517,275
4490,-1,517,268
4491,-1,448,292
4492,-1,448,292
4493,-1,517,288
4493,-1,448,290
4494,-1,515,291
4504,-1,337,324
4505,-1,516,287
4505,-1,448,294
4509,-1,516,291
4510,-1,516,291
4519,-1,516,276
4520,-1,516,276
4521,-1,516,284
4523,-1,516,268
4523,-1,448,293
4524,-1,516,268
4524,-1,448,293
4525,-1,516,290
4528,-1,517,271
4529,-1,517,271
4533,-1,516,286
4534,-1,516,286
4538,-1,516,275
4541,-1,517,266
4542,-1,517,266
4543,-1,516,293
4543,-1,447,295
4544,-1,515,254
4550,-1,517,268
4550,-1,449,293
4551,-1,517,268
4551,-1,449,293
4552,-1,516,286
4553,-1,516,286
4555,-1,516,285
4555,-1,447,296
4559,-1,517,273
4559,-1,448,296
4571,-1,517,289
4572,-1,517,289
4577,-1,515,270
4578,-1,515,270
4580,-1,513,267
4580,-1,444,296
4585,-1,516,281
4585,-1,448,294
4589,-1,511,268
4590,-1,511,268
4594,-1,517,282
4594,-1,450,296
4595,-1,517,265
4595,-1,449,296
4596,-1,515,280
4596,-1,450,294
4597,-1,516,278
4598,-1,517,282
4598,-1,448,293
4599,-1,516,278
4599,-1,450,290
4600,-1,516,265
4601,1789,515,268
4602,1789,515,268
4603,1359,516,274
4604,912,516,290
4605,1418,516,289
4605,-1,449,299
4606,-1,516,295
4606,-1,449,297
4607,-1,515,264
4607,-1,448,295
4608,-1,516,271
4609,-1,517,272
4610,-1,515,282
4611,-1,516,269
4613,-1,516,270
4614,-1,516,270
4615,-1,517,266
4616,-1,516,276
4616,-1,449,295
4617,-1,516,294
4617,-1,449,295
4619,-1,517,267
4620,-1,517,267
4621,919,515,269
4622,1789,516,285
4623,-1,516,294
4624,-1,516,294
4625,-1,516,290
4626,-1,516,290
4627,-1,449,292
4628,-1,516,268
4629,-1,515,293
4630,-1,516,262
4631,-1,517,262
4632,-1,514,265
4633,-1,514,265
4649,-1,515,265
4650,-1,515,265
4651,-1,516,292
4651,-1,449,295
4659,-1,516,286
4659,-1,448,295
4672,-1,515,289
4673,-1,515,289
4674,-1,516,268
4676,-1,517,265
4677,-1,517,265
4678,-1,517,290
4678,-1,449,296
4679,-1,515,293
4680,-1,516,291
4681,-1,517,270
4681,-1,448,296
4682,-1,517,282
4682,-1,449,294
4683,-1,516,291
4684,-1,515,293
4684,-1,449,294
4685,-1,516,286
4686,-1,516,286
4687,-1,516,290
4688,-1,517,286
4688,-1,448,293
4689,-1,516,294
4690,-1,517,292
4691,-1,518,273
4691,-1,450,295
4692,-1,518,273
4692,-1,450,295
4693,35,517,266
4693,-1,451,290
4694,-1,516,283
4694,-1,450,294
4695,-1,517,269
4695,-1,450,295
4696,-1,517,296
4696,-1,451,298
4697,-1,517,266
4697,-1,449,293
4700,-1,515,291
4701,-1,515,291
4708,-1,516,269
4716,-1,516,279
4717,-1,516,279
4719,-1,517,269
4720,-1,517,269
4729,-1,516,283
4730,-1,516,283
4731,-1,517,290
4732,-1,517,293
4732,-1,448,295
4733,-1,516,289
4734,-1,516,289
4735,-1,516,289
4736,-1,516,290
4737,-1,517,281
4738,-1,515,282
4738,-1,449,296
4739,-1,516,283
4742,-1,517,289
4743,-1,516,278
4744,-1,516,278
4745,-1,516,269
4746,-1,517,281
4746,-1,449,293
4747,-1,516,287
4748,-1,516,287
4749,-1,517,274
4750,-1,518,285
4751,-1,517,275
4751,-1,448,294
4752,-1,517,286
4752,-1,450,294
4753,-1,517,279
4754,-1,517,264
4755,-1,518,271
4755,-1,449,293
4756,-1,518,271
4756,-1,449,293
4757,-1,516,283
4757,-1,448,295
4758,-1,516,277
4759,-1,516,277
4760,-1,516,291
4761,-1,518,276
4762,-1,518,276
4763,-1,516,293
4764,-1,516,293
4765,-1,517,289
4766,-1,517,289
4767,-1,517,279
4768,-1,516,281
4768,-1,449,295
4769,-1,517,264
4770,-1,517,271
4770,-1,450,290
4771,-1,516,286
4771,-1,450,291
4772,-1,516,290
4772,-1,451,292
4773,-1,516,289
4774,-1,516,289
4775,-1,517,292
4775,-1,343,326
4776,-1,517,292
4776,-1,343,326
4777,-1,517,290
4777,-1,449,292
4778,-1,517,290
4778,-1,449,292
4779,-1,517,291
4779,-1,449,292
4780,-1,517,291
4781,-1,516,289
4781,-1,450,292
4782,-1,516,290
4782,-1,449,290
4783,1174,518,269
4783,-1,450,294
4784,-1,516,293
4784,-1,448,295
4785,-1,516,292
4785,-1,450,293
4786,-1,517,292
4786,-1,445,293
4787,-1,517,292
4787,-1,450,292
4788,-1,517,293
4788,-1,449,295
4789,-1,516,291
4789,-1,449,291
4790,-1,517,291
4790,-1,449,295
4791,-1,516,292
4791,-1,450,292
4792,-1,517,291
4792,-1,339,327
4793,-1,516,291
4793,-1,448,292
4794,-1,517,291
4795,-1,516,292
4795,-1,338,324
4796,-1,516,288
4797,-1,515,291
4797,-1,449,292
4798,-1,516,286
4799,-1,516,286
4800,-1,516,292
4800,-1,449,292
4801,-1,516,289
4802,-1,516,284
4803,-1,516,293
4803,-1,449,295
4804,-1,516,293
4804,-1,449,295
4805,-1,516,294
4805,-1,449,295
4806,-1,516,276
4807,-1,516,276
4808,-1,516,272
4808,-1,449,295
4809,-1,516,293
4809,-1,449,297
4810,-1,516,290
4811,-1,516,291
4812,-1,516,288
4813,-1,516,288
4814,-1,516,289
4815,-1,516,293
4816,-1,516,293
4817,-1,516,291
4818,-1,516,292
4819,-1,517,294
4819,-1,448,295
4820,-1,514,291
4821,-1,514,291
4822,-1,516,295
4823,-1,515,292
4824,-1,516,293
4824,-1,449,292
4825,-1,515,295
4825,-1,447,293
4826,-1,516,292
4826,-1,449,296
4827,-1,515,289
4828,-1,515,295
4828,-1,449,296
4829,-1,515,293
4829,-1,449,294
4830,-1,516,264
4830,-1,449,292
4831,-1,449,293
4831,-1,515,286
4834,-1,515,283
4835,-1,515,283
4840,-1,516,289
4840,-1,448,293
4841,-1,516,289
4841,-1,448,293
4843,-1,515,292
4844,-1,514,266
4845,-1,514,266
4846,-1,515,292
4846,-1,448,292
4847,-1,516,279
4849,-1,515,282
4850,-1,515,282
4851,-1,448,292
4851,-1,513,288
4859,-1,449,292
4860,-1,449,292
4861,-1,515,285
4868,-1,516,276
4869,-1,516,276
4870,-1,515,283
4878,-1,516,291
4879,-1,517,286
4880,-1,515,286
4881,-1,515,286
4882,-1,516,296
4883,-1,516,283
4883,-1,449,293
4884,-1,514,287
4884,-1,446,296
4885,-1,516,273
4886,-1,514,277
4887,-1,515,291
4887,-1,449,293
4888,-1,515,290
4888,-1,448,292
4889,-1,515,290
4889,-1,448,293
4890,-1,516,292
4891,-1,516,292
4892,-1,516,269
4893,-1,516,269
4894,-1,516,273
4894,-1,449,290
4895,-1,516,263
4896,-1,516,277
4897,-1,516,289
4897,-1,450,289
4898,-1,516,268
4899,-1,515,288
4900,-1,517,280
4901,-1,516,290
4901,-1,449,290
4902,-1,515,289
4902,-1,449,289
4903,-1,516,288
4904,-1,516,283
4905,-1,516,277
4906,-1,515,288
4906,-1,447,289
4907,-1,516,290
4907,-1,449,289
4908,-1,515,290
4909,-1,516,290
4909,-1,450,290
4910,-1,515,290
4911,-1,516,282
4911,-1,448,289
4912,-1,516,289
4912,-1,448,290
4913,-1,516,284
4913,-1,449,291
4914,-1,516,272
4914,-1,448,289
4915,-1,516,266
4915,-1,450,291
4916,-1,516,291
4916,-1,450,291
4917,-1,516,281
4918,-1,516,288
4919,-1,516,290
4919,-1,450,291
4920,-1,515,289
4920,-1,449,291
4921,-1,516,288
4921,-1,449,289
4922,-1,515,289
4923,-1,450,292
4923,-1,516,263
4924,-1,516,265
4925,-1,516,290
4926,-1,517,263
4927,-1,517,263
4928,-1,515,289
4928,-1,448,291
4929,-1,516,290
4929,-1,449,292
4930,-1,516,290
4930,-1,449,292
4931,-1,515,288
4931,-1,449,291
4932,-1,516,276
4933,-1,516,276
4934,-1,516,293
4935,-1,515,290
4935,-1,449,294
4936,-1,516,272
4936,-1,448,292
4937,-1,515,290
4938,-1,516,280
4938,-1,449,293
4939,-1,515,291
4939,-1,448,291
4940,-1,516,290
4941,-1,516,291
4942,-1,515,287
4942,-1,446,293
4943,-1,516,289
4943,-1,449,291
4944,-1,516,289
4944,-1,338,326
4945,-1,517,287
4946,-1,517,287
4947,-1,517,287
4947,-1,449,290
4948,2057,516,287
4948,-1,450,290
4949,-1,516,272
4949,-1,339,324
4950,-1,517,290
4950,-1,449,291
4951,-1,517,274
4951,-1,449,291
4952,-1,516,292
4952,-1,449,294
4953,-1,516,292
4953,-1,449,294
4954,-1,516,282
4955,-1,516,282
4956,-1,515,267
4956,-1,449,292
4958,-1,516,265
4961,-1,517,270
4962,-1,517,270
4963,-1,516,266
4963,-1,450,291
4964,-1,515,269
4965,-1,514,288
4966,-1,514,286
4966,-1,447,293
4967,-1,515,267
4967,-1,449,291
4968,-1,517,266
4969,-1,517,266
4970,-1,514,268
4971,-1,515,261
4971,-1,448,292
4972,1789,515,282
4972,-1,449,291
4973,-1,515,288
4973,-1,449,292
4974,-1,515,292
4974,-1,449,292
4975,-1,516,281
4976,-1,516,287
4977,-1,516,287
4978,-1,515,286
4978,-1,450,291
4979,-1,515,286
4979,-1,450,292
4980,-1,516,288
4981,-1,516,290
4982,-1,516,274
4982,-1,449,291
4983,-1,516,290
4983,-1,449,291
4984,-1,516,290
4984,-1,449,291
4985,-1,516,291
4985,-1,338,326
4986,-1,516,285
4986,-1,449,296
4987,-1,516,285
4987,-1,449,296
4988,-1,516,292
4988,-1,450,293
4989,-1,516,291
4989,-1,451,292
4990,35,516,287
4990,-1,449,294
4991,-1,513,288
4992,-1,513,288
4993,-1,516,278
4993,-1,449,295
4994,-1,515,289
4994,-1,450,292
4995,-1,515,274
4996,-1,517,268
4997,-1,516,268
4997,-1,449,297
4998,-1,516,268
4998,-1,449,297
4999,-1,514,279
5000,-1,514,279
5001,-1,515,281
5002,-1,516,287
5003,-1,516,287
5004,-1,516,276
5005,-1,516,280
5005,-1,449,296
5006,-1,516,281
5007,-1,516,295
5010,-1,516,273
5011,-1,517,272
5011,-1,449,296
5012,-1,516,286
5013,-1,517,278
5014,-1,517,278
5015,-1,515,291
5015,-1,449,296
5016,-1,516,273
5016,-1,448,296
5017,-1,516,281
5017,-1,449,295
5018,-1,515,269
5018,-1,448,294
5019,-1,516,271
5020,-1,517,279
5021,-1,517,279
5022,-1,516,270
5022,-1,450,291
5023,-1,516,290
5024,-1,517,264
5025,-1,517,267
5025,-1,449,293
5026,-1,516,286
5027,1359,516,285
5028,-1,515,286
5029,-1,515,286
5030,-1,517,282
5031,-1,517,282
5032,-1,516,289
5032,-1,448,295
5033,-1,514,282
5046,-1,448,291
5047,-1,448,291
5048,-1,516,270
5052,-1,515,283
5053,-1,515,283
5056,-1,516,265
5057,-1,516,265
5066,-1,516,280
5066,-1,447,291
5067,-1,516,280
5067,-1,447,291
5068,-1,517,265
5069,-1,517,265
5074,-1,516,284
5075,-1,516,284
5077,-1,516,267
5088,-1,516,283
5088,-1,449,292
5093,-1,516,281
5094,-1,516,281
5097,-1,516,262
5098,-1,516,262
5100,-1,516,270
5101,-1,516,270
5102,-1,515,269
5103,-1,448,291
5108,-1,514,283
5108,-1,448,292
5110,-1,515,266
5111,-1,515,266
5112,-1,516,271
5118,-1,515,280
5119,-1,515,280
5120,-1,515,272
5121,-1,515,274
5122,-1,516,269
5123,-1,516,269
5124,-1,516,266
5125,-1,516,265
5126,-1,515,287
5127,-1,515,287
5128,-1,516,275
5129,-1,516,267
5130,-1,516,267
5131,-1,516,284
5132,-1,450,294
5132,-1,516,273
5133,-1,516,291
5133,-1,448,296
5134,-1,516,293
5134,-1,449,296
5135,-1,516,280
5135,-1,449,296
5136,-1,516,276
5136,-1,449,295
5137,919,515,268
5137,-1,449,293
5138,-1,516,266
5139,-1,516,292
5139,-1,449,298
5140,-1,516,292
5140,-1,449,298
5141,-1,516,294
5141,-1,450,295
5142,-1,516,268
5143,-1,516,268
5144,-1,516,289
5144,-1,451,292
5145,-1,517,291
5145,-1,449,293
5146,-1,517,287
5146,-1,340,326
5147,-1,516,291
5147,-1,449,292
5148,-1,517,285
5149,-1,517,287
5149,-1,449,289
5150,-1,516,284
5151,-1,517,288
5151,-1,337,324
5152,-1,517,271
5153,-1,517,271
5154,-1,517,288
5155,-1,516,288
5155,-1,449,289
5156,-1,517,287
5156,-1,339,325
5157,-1,517,266
5158,-1,517,266
5159,-1,516,291
5159,-1,450,292
5160,-1,515,290
5161,-1,516,286
5161,-1,449,291
5162,-1,516,290
5162,-1,449,290
5164,-1,516,277
5164,-1,448,292
5165,-1,449,292
5165,-1,516,270
5166,-1,449,291
5171,-1,515,277
5172,-1,515,277
5174,-1,516,271
5175,-1,516,271
5176,-1,450,292
5176,-1,515,276
5177,-1,514,274
5178,-1,517,277
5179,-1,516,271
5180,-1,516,271
5181,-1,517,265
5182,-1,516,272
5183,-1,449,291
5183,-1,516,282
5184,-1,516,276
5184,-1,450,292
5185,-1,516,276
5185,-1,450,292
5186,-1,516,278
5186,-1,448,294
5187,-1,447,292
5188,-1,447,292
5189,-1,516,290
5189,-1,450,292
5191,-1,447,291
5191,-1,515,272
5192,-1,515,276
5192,-1,449,292
5193,-1,515,276
5193,-1,449,292
5203,-1,516,266
5203,-1,449,293
5204,-1,516,266
5204,-1,449,293
5209,-1,515,280
5210,-1,515,280
5213,-1,516,267
5213,-1,449,290
5214,-1,516,267
5214,-1,449,290
5215,-1,449,290
5216,-1,448,291
5217,-1,515,268
5218,-1,511,263
5219,-1,511,263
5220,-1,516,276
5221,-1,516,271
5221,-1,449,292
5222,-1,516,286
5223,-1,516,286
5225,-1,516,288
5225,-1,450,292
5226,-1,514,290
5226,-1,448,292
5227,-1,515,274
5228,-1,515,274
5229,-1,515,279
5229,-1,449,291
5231,-1,516,263
5232,-1,516,292
5232,-1,449,294
5233,-1,516,289
5234,-1,516,289
5235,-1,516,289
5235,-1,449,295
5236,-1,515,289
5236,-1,450,294
5237,-1,515,266
5237,-1,449,294
5244,-1,516,269
5244,-1,449,293
5245,-1,516,269
5245,-1,449,293
5246,-1,516,283
5246,-1,450,295
5247,-1,515,266
5247,-1,449,292
5248,-1,517,264
5248,-1,449,294
5249,-1,516,278
5250,-1,516,266
5251,35,516,270
5251,-1,337,325
5251,-1,449,296
5252,-1,516,277
5252,-1,450,293
5253,-1,515,271
5254,-1,516,280
5254,-1,448,292
5255,-1,516,290
5255,-1,449,295
5256,-1,517,268
5256,-1,450,298
5257,-1,516,265
5258,1174,516,280
5259,-1,517,276
5259,-1,450,297
5260,-1,517,276
5260,-1,450,297
5261,-1,518,275
5262,-1,518,275
5263,-1,450,291
5263,-1,517,267
5264,35,517,289
5264,-1,450,295
5265,-1,517,292
5265,-1,448,294
5266,-1,517,278
5266,-1,449,292
5267,-1,517,289
5267,-1,449,290
5267,-1,340,324
5268,-1,517,287
5268,-1,450,290
5269,-1,517,289
5270,-1,516,290
5270,-1,450,289
5271,2057,518,289
5271,-1,450,288
5272,1789,517,288
5272,-1,450,290
5273,-1,517,286
5273,-1,450,289
5274,-1,517,286
5274,-1,450,289
5275,-1,516,287
5275,-1,449,292
5276,-1,516,283
5276,-1,449,293
5277,-1,516,288
5277,-1,449,292
5278,-1,516,291
5278,-1,449,294
5279,-1,516,264
5279,-1,450,294
5280,-1,516,278
5280,-1,449,298
5281,-1,516,283
5281,-1,449,293
5282,1156,516,291
5282,-1,449,294
5283,-1,516,275
5283,-1,449,296
5284,-1,516,292
5284,-1,448,296
5285,-1,515,294
5285,-1,338,326
5286,-1,515,294
5286,-1,338,326
5287,-1,516,292
5288,-1,516,292
5289,-1,516,273
5290,-1,516,281
5291,-1,516,281
5292,-1,516,293
5293,-1,516,281
5293,-1,449,292
5294,-1,515,272
5295,-1,516,272
5296,-1,516,271
5296,-1,449,296
5297,-1,516,271
5297,-1,449,296
5298,-1,515,283
5298,-1,449,299
5299,-1,515,283
5299,-1,449,299
5300,-1,515,294
5300,-1,498,262
5301,546,515,288
5301,-1,450,297
5302,-1,516,274
5303,-1,516,276
5304,-1,516,290
5305,-1,516,290
5306,-1,515,283
5307,-1,516,294
5308,-1,516,294
5308,-1,439,303
5309,-1,516,294
5309,-1,439,303
5310,-1,515,293
5310,-1,450,299
5311,-1,515,289
5312,-1,515,289
5313,-1,515,283
5314,-1,515,291
5314,-1,449,297
5315,-1,516,294
5315,-1,449,297
5316,-1,516,290
5317,-1,514,290
5317,-1,441,301
5318,-1,515,272
5319,-1,516,280
5320,-1,516,280
5322,1798,515,286
5323,-1,516,274
5324,-1,516,274
5325,-1,513,255
5326,-1,516,265
5327,-1,516,267
5328,-1,516,267
5329,-1,515,288
5330,-1,515,281
5331,1836,515,295
5332,1836,515,295
5333,-1,516,269
5334,-1,516,275
5334,-1,441,295
5335,-1,515,279
5336,1156,516,270
5336,-1,450,292
5337,-1,515,286
5338,-1,515,286
5339,-1,514,290
5339,-1,447,292
5340,-1,514,289
5341,-1,514,289
5342,-1,516,290
5343,-1,517,287
5344,-1,516,289
5344,-1,338,323
5345,-1,516,287
5345,-1,340,325
5346,-1,515,276
5347,-1,514,288
5348,-1,516,291
5349,-1,516,291
5350,-1,516,287
5351,-1,516,290
5351,-1,441,294
5352,-1,517,274
5352,-1,449,292
5353,-1,517,286
5353,-1,448,292
5354,-1,516,285
5354,-1,450,291
5355,-1,516,284
5355,-1,448,291
5356,-1,516,284
5356,-1,448,291
5357,-1,516,291
5357,-1,449,292
5358,-1,516,291
5358,-1,449,292
5359,-1,516,290
5359,-1,450,291
5360,-1,516,274
5361,-1,516,274
5362,-1,516,273
5362,-1,450,294
5363,-1,515,268
5364,-1,515,280
5365,-1,515,280
5366,-1,516,273
5367,-1,516,275
5368,-1,516,288
5368,-1,340,326
5369,-1,516,274
5369,-1,449,296
5370,-1,517,277
5370,-1,449,297
5371,-1,517,277
5371,-1,449,297
5372,-1,515,286
5373,-1,515,286
5374,-1,516,284
5375,-1,517,270
5376,-1,516,287
5376,-1,449,293
5377,-1,515,284
5378,-1,515,289
5379,-1,515,289
5380,-1,516,283
